"Price","Distance","Type","BuildingArea","Bathroom","Rooms","Car","Landsize","YearBuilt","Propertycount","Date","SaleYear","AgeWhenSold"
6500000,5.6,"h",365,6,6,3,1334,1890,10331,"13/08/2016",2016,126
580000,5.6,"u",90,1,2,1,0,1970,10331,"13/08/2016",2016,46
1905000,5.6,"h",190,2,3,2,591,1910,10331,"14/05/2016",2016,106
478000,5.6,"u",51,1,2,1,0,1970,10331,"14/05/2016",2016,46
672000,5.6,"u",77,1,2,1,0,1966,10331,"15/10/2016",2016,50
2286000,5.6,"h",237,3,4,2,712,1975,10331,"15/10/2016",2016,41
1575000,5.6,"h",80,2,3,2,397,1940,10331,"15/10/2016",2016,76
590000,5.6,"u",80,1,2,1,0,1975,10331,"15/10/2016",2016,41
2350000,5.6,"h",358,2,4,2,861,1983,10331,"17/09/2016",2016,33
1312000,5.6,"h",180,2,4,1,687,1955,10331,"17/09/2016",2016,61
890000,5.6,"u",87,2,2,1,89,1965,10331,"17/09/2016",2016,51
1331000,5.6,"h",89,1,2,1,424,1940,10331,"17/09/2016",2016,76
1800000,5.6,"h",187,2,4,2,586,1940,10331,"17/09/2016",2016,76
1476000,5.6,"h",203,2,3,2,288,1997,10331,"18/03/2017",2017,20
2590000,5.6,"h",215,2,4,2,660,1928,10331,"18/03/2017",2017,89
2625000,5.6,"h",225,2,4,2,717,1890,10331,"18/03/2017",2017,127
2265000,5.6,"h",242,1,4,1,650,1930,10331,"18/03/2017",2017,87
1975000,5.6,"h",1022,2,5,1,531,1890,10331,"18/06/2016",2016,126
2550000,5.6,"h",342,4,5,2,597,2016,10331,"18/06/2016",2016,0
1330000,5.6,"t",184,2,3,2,205,1995,10331,"19/11/2016",2016,21
1450000,5.6,"h",204,2,3,2,247,1998,10331,"22/05/2016",2016,18
3650000,5.6,"h",282,2,3,3,1353,1960,10331,"22/08/2016",2016,56
551000,5.6,"u",86,1,2,2,0,1992,10331,"23/04/2016",2016,24
2460000,5.6,"h",293,4,4,2,737,1910,10331,"24/09/2016",2016,106
2850000,5.6,"h",248,2,4,4,690,1890,10331,"25/02/2017",2017,127
2425000,5.6,"h",237,2,5,2,534,1890,10331,"25/02/2017",2017,127
610000,5.6,"u",72,1,2,1,745,1968,10331,"25/02/2017",2017,49
955000,5.6,"u",121,2,3,2,140,1980,10331,"25/02/2017",2017,37
707500,5.6,"t",86,1,2,1,124,1992,10331,"26/07/2016",2016,24
732000,5.6,"t",110,1,3,1,904,1980,10331,"26/07/2016",2016,36
2875000,5.6,"h",90,1,2,1,1065,1910,10331,"27/06/2016",2016,106
1500000,5.6,"h",130,1,3,2,857,1941,10331,"27/11/2016",2016,75
1750000,5.6,"h",230,3,4,2,641,2010,10331,"27/11/2016",2016,6
1100000,5.6,"u",115,1,3,1,0,1935,10331,"27/11/2016",2016,81
1440000,5.6,"h",130,1,3,1,298,1900,10331,"27/11/2016",2016,116
2560000,5.6,"h",346,3,4,4,670,1990,10331,"27/11/2016",2016,26
2600000,5.6,"h",281,2,5,2,674,1959,10331,"27/11/2016",2016,57
3280000,5.6,"h",147,5,5,2,480,1979,10331,"27/11/2016",2016,37
620000,5.6,"u",112,1,3,1,0,1970,10331,"28/05/2016",2016,46
2600000,5.6,"h",700,3,4,2,700,1992,10331,"28/08/2016",2016,24
2800000,5.6,"h",241,2,5,3,920,1900,10331,"28/08/2016",2016,116
1420000,5.6,"h",153,2,3,2,275,1999,10331,"28/08/2016",2016,17
1800000,5.6,"h",139,2,3,1,336,1910,10331,"28/08/2016",2016,106
395000,5.6,"u",55,1,1,1,0,2005,10331,"30/07/2016",2016,11
2250000,5.6,"h",307,3,4,2,741,1890,10331,"30/07/2016",2016,126
1950000,7.5,"h",253,2,5,3,711,1940,2671,"4/06/2016",2016,76
605000,7.5,"u",83,1,2,1,0,1960,2671,"7/05/2016",2016,56
1920000,7.5,"h",152,1,3,2,672,1940,2671,"10/12/2016",2016,76
1615000,7.5,"h",127,1,3,1,702,1933,2671,"13/08/2016",2016,83
2081000,7.5,"h",311,4,4,3,948,1960,2671,"16/04/2016",2016,56
1315000,7.5,"h",200,2,4,2,458,1930,2671,"17/09/2016",2016,86
1750000,7.5,"h",160,2,3,4,611,1930,2671,"17/09/2016",2016,86
2100000,7.5,"h",360,3,5,2,695,1950,2671,"18/06/2016",2016,66
1300000,7.5,"h",310,3,6,2,730,1968,2671,"22/05/2016",2016,48
1315000,7.5,"h",200,2,4,2,458,1930,2671,"24/09/2016",2016,86
1620000,7.5,"t",167,2,3,2,248,2012,2671,"25/02/2017",2017,5
615000,9.2,"t",161,2,3,2,165,2007,3873,"3/09/2016",2016,9
715000,9.2,"h",128,1,3,1,576,1970,3873,"3/09/2016",2016,46
826000,9.2,"h",185,2,4,2,308,2012,3873,"3/09/2016",2016,4
275000,9.2,"u",63,1,2,1,1972,1960,3873,"3/12/2016",2016,56
711000,9.2,"h",69,1,2,0,163,1920,3873,"3/12/2016",2016,96
695000,9.2,"t",124,2,3,1,156,2012,3873,"4/03/2017",2017,5
490000,9.2,"h",91,1,3,2,306,1960,3873,"4/06/2016",2016,56
502000,9.2,"h",79,1,2,1,144,2005,3873,"8/10/2016",2016,11
721000,9.2,"h",121,2,3,1,239,1955,3873,"8/10/2016",2016,61
840000,9.2,"h",81,1,3,1,584,1900,3873,"10/12/2016",2016,116
335000,9.2,"u",70,1,2,1,0,2009,3873,"11/02/2017",2017,8
832000,9.2,"h",125,1,3,2,300,1950,3873,"12/11/2016",2016,66
646000,9.2,"h",95,1,2,2,270,1900,3873,"13/08/2016",2016,116
673000,9.2,"h",107,1,3,2,285,1910,3873,"14/05/2016",2016,106
695000,9.2,"h",146,1,3,2,214,2007,3873,"15/10/2016",2016,9
349000,9.2,"u",69,1,2,1,0,2011,3873,"16/04/2016",2016,5
555000,9.2,"t",121,1,3,2,210,2012,3873,"17/09/2016",2016,4
352500,9.2,"u",66,1,2,1,15100,2012,3873,"18/03/2017",2017,5
1350000,9.2,"h",358,3,5,2,527,2009,3873,"19/11/2016",2016,7
510000,9.2,"t",91,1,2,2,118,2014,3873,"22/08/2016",2016,2
490000,9.2,"h",80,1,3,2,269,1960,3873,"26/07/2016",2016,56
675000,9.2,"h",80,1,4,1,595,1950,3873,"28/05/2016",2016,66
865000,9.2,"h",121,1,3,3,381,1940,3873,"28/08/2016",2016,76
6e+05,9.2,"t",112,2,2,1,145,2012,3873,"28/08/2016",2016,4
773000,9.2,"h",137,1,4,2,333,1970,3873,"30/07/2016",2016,46
2050000,7.4,"h",180,2,3,1,231,1890,4675,"4/06/2016",2016,126
3460000,7.4,"h",309,2,4,2,502,2016,4675,"4/06/2016",2016,0
2400000,7.4,"h",195,2,4,2,586,1890,4675,"6/08/2016",2016,126
2025000,7.4,"h",105,2,3,2,396,1910,4675,"7/05/2016",2016,106
611000,7.4,"u",68,1,2,1,0,2008,4675,"8/10/2016",2016,8
3800000,7.4,"h",392,3,4,2,587,2016,4675,"13/08/2016",2016,0
1390000,7.4,"t",181,2,3,1,227,1995,4675,"14/05/2016",2016,21
2415000,7.4,"h",128,1,3,3,696,1910,4675,"15/10/2016",2016,106
566000,7.4,"u",80,1,2,1,0,1970,4675,"15/10/2016",2016,46
1437000,7.4,"h",132,1,3,1,313,1910,4675,"16/04/2016",2016,106
5e+05,7.4,"t",54,1,2,1,0,1970,4675,"16/07/2016",2016,46
3400000,7.4,"h",339,3,5,4,807,1920,4675,"18/06/2016",2016,96
2355000,7.4,"h",235,2,3,4,471,1985,4675,"18/06/2016",2016,31
4240000,7.4,"h",320,3,5,3,580,1890,4675,"19/11/2016",2016,126
1326000,7.4,"h",100,1,2,0,254,1900,4675,"22/08/2016",2016,116
4525000,7.4,"h",159,4,4,2,716,1925,4675,"22/08/2016",2016,91
1965000,7.4,"h",185,2,4,1,300,1890,4675,"25/02/2017",2017,127
3470000,7.4,"h",248,3,4,2,585,1915,4675,"25/02/2017",2017,102
740000,7.4,"u",91,1,2,1,0,1967,4675,"25/02/2017",2017,50
2325000,7.4,"h",233,3,5,2,501,2006,4675,"25/02/2017",2017,11
1970000,7.4,"h",106,2,3,1,246,1910,4675,"27/06/2016",2016,106
1475000,7.4,"h",95,1,2,1,232,2001,4675,"27/11/2016",2016,15
584000,7.4,"u",74,1,2,1,0,1971,4675,"28/08/2016",2016,45
1490000,11.2,"h",137,1,3,1,322,1910,8801,"3/09/2016",2016,106
1210000,11.2,"h",146,2,3,1,337,1993,8801,"3/09/2016",2016,23
2355000,11.2,"h",223,2,4,3,0,1915,8801,"3/12/2016",2016,101
1036000,11.2,"h",102,1,2,1,310,1910,8801,"3/12/2016",2016,106
2273000,11.2,"h",254,3,3,1,376,1930,8801,"3/12/2016",2016,86
2350000,11.2,"h",327,2,5,2,567,1915,8801,"3/12/2016",2016,101
2200000,11.2,"h",215,3,4,2,567,1920,8801,"4/03/2017",2017,97
790000,11.2,"u",109,1,2,2,196,1970,8801,"4/03/2017",2017,47
1185000,11.2,"h",180,2,4,2,797,1950,8801,"4/06/2016",2016,66
1837000,11.2,"h",196,2,3,1,769,1920,8801,"6/08/2016",2016,96
1253000,11.2,"t",135,2,3,1,216,1994,8801,"7/05/2016",2016,22
922000,11.2,"t",138,2,3,2,0,2000,8801,"10/09/2016",2016,16
4802500,11.2,"h",267,2,5,4,837,1919,8801,"10/12/2016",2016,97
350000,11.2,"u",117,1,1,1,0,1975,8801,"10/12/2016",2016,41
1555000,11.2,"h",150,2,3,2,691,1950,8801,"12/06/2016",2016,66
2123000,11.2,"h",254,3,4,2,412,1930,8801,"12/11/2016",2016,86
1700000,11.2,"h",110,3,4,2,365,1930,8801,"14/05/2016",2016,86
1150000,11.2,"h",119,1,2,2,604,1960,8801,"14/05/2016",2016,56
2001000,11.2,"h",243,2,4,2,526,1910,8801,"15/10/2016",2016,106
1915000,11.2,"h",126,2,3,2,700,1920,8801,"16/04/2016",2016,96
1135000,11.2,"t",130,3,3,2,0,1988,8801,"17/09/2016",2016,28
1240000,11.2,"t",180,2,4,2,310,1990,8801,"18/03/2017",2017,27
1120000,11.2,"t",151,2,3,2,181,1990,8801,"18/03/2017",2017,27
1500000,11.2,"h",165,1,3,2,888,1886,8801,"18/03/2017",2017,131
707500,11.2,"u",83,1,3,1,170,1975,8801,"18/06/2016",2016,41
835000,11.2,"u",118,1,2,1,0,1930,8801,"18/06/2016",2016,86
1870000,11.2,"h",152,2,3,1,400,1930,8801,"19/11/2016",2016,86
1580000,11.2,"h",260,2,4,1,504,1920,8801,"19/11/2016",2016,96
820000,11.2,"u",104,2,2,1,0,2013,8801,"22/05/2016",2016,3
480000,11.2,"u",74,1,2,1,0,1970,8801,"22/05/2016",2016,46
1680000,11.2,"h",201,2,3,2,234,1998,8801,"22/08/2016",2016,18
3e+05,11.2,"u",42,1,1,1,0,2013,8801,"23/04/2016",2016,3
1100000,11.2,"h",126,1,3,2,645,1960,8801,"24/09/2016",2016,56
373000,11.2,"u",38,1,1,1,0,1965,8801,"24/09/2016",2016,51
2560000,11.2,"t",337,3,4,2,427,2012,8801,"25/02/2017",2017,5
960000,11.2,"h",114,2,3,1,310,1970,8801,"25/02/2017",2017,47
315000,11.2,"u",46,1,1,1,0,1940,8801,"27/11/2016",2016,76
1297000,11.2,"h",147,1,3,1,333,1948,8801,"27/11/2016",2016,68
1015000,11.2,"t",134,2,3,2,0,2013,8801,"27/11/2016",2016,3
523000,11.2,"u",62,1,2,1,0,1960,8801,"27/11/2016",2016,56
1335000,11.2,"h",133,2,3,2,606,1965,8801,"27/11/2016",2016,51
425000,11.2,"u",57,1,2,1,0,1997,8801,"27/11/2016",2016,19
1670000,11.2,"h",155,2,3,1,375,1920,8801,"27/11/2016",2016,96
1350000,11.2,"h",90,3,4,2,222,2010,8801,"27/11/2016",2016,6
1650000,11.2,"h",114,1,3,2,764,1925,8801,"28/05/2016",2016,91
950000,11.2,"h",132,1,3,1,288,1999,8801,"28/08/2016",2016,17
1782500,11.2,"h",126,1,3,2,615,1950,8801,"28/08/2016",2016,66
650000,11.2,"t",120,2,2,1,0,2015,8801,"30/07/2016",2016,1
975000,8.7,"h",154,1,3,2,597,1970,4918,"3/12/2016",2016,46
560000,8.7,"t",115,2,3,2,77,2004,4918,"4/02/2016",2016,12
355000,8.7,"t",88,1,2,1,0,2004,4918,"4/06/2016",2016,12
550000,8.7,"t",138,2,3,2,77,2000,4918,"7/05/2016",2016,16
420000,8.7,"u",103,1,2,2,5661,1940,4918,"7/05/2016",2016,76
399000,8.7,"h",53,1,2,1,904,1985,4918,"7/05/2016",2016,31
1105000,8.7,"h",142,1,3,4,762,1950,4918,"7/05/2016",2016,66
730000,8.7,"t",132,1,3,2,250,2000,4918,"7/11/2016",2016,16
662500,8.7,"u",121,2,3,2,202,2006,4918,"7/11/2016",2016,10
410000,8.7,"t",71,1,2,2,53,2000,4918,"10/09/2016",2016,16
920000,8.7,"h",110,1,3,2,689,1920,4918,"10/09/2016",2016,96
1320000,8.7,"h",211,2,3,2,645,1900,4918,"10/09/2016",2016,116
1150000,8.7,"h",286,3,5,2,446,2002,4918,"10/09/2016",2016,14
847000,8.7,"h",200,2,3,2,222,2002,4918,"12/11/2016",2016,14
4e+05,8.7,"u",87,1,2,2,3967,2007,4918,"12/11/2016",2016,9
1072000,8.7,"h",175,2,3,2,1396,1955,4918,"14/05/2016",2016,61
510000,8.7,"t",142,2,2,1,176,2010,4918,"14/05/2016",2016,6
865000,8.7,"t",3,2,3,2,151,2010,4918,"16/04/2016",2016,6
570000,8.7,"t",128,1,2,2,98,2009,4918,"16/04/2016",2016,7
1900000,8.7,"h",374,3,4,8,865,2013,4918,"17/09/2016",2016,3
429000,8.7,"t",88,1,2,1,83,1980,4918,"18/03/2017",2017,37
456000,8.7,"h",95,2,3,2,4977,2005,4918,"18/03/2017",2017,12
566000,8.7,"u",80,2,2,1,3014,2012,4918,"18/06/2016",2016,4
408000,8.7,"t",84,1,2,1,85,1980,4918,"18/06/2016",2016,36
470000,8.7,"u",79,2,2,1,0,2011,4918,"19/11/2016",2016,5
780000,8.7,"h",184,3,3,2,173,2000,4918,"22/05/2016",2016,16
440000,8.7,"t",85,1,2,2,54,2000,4918,"22/08/2016",2016,16
1048700,8.7,"h",245,2,4,2,452,1999,4918,"23/04/2016",2016,17
4e+05,8.7,"t",85,1,2,2,54,2000,4918,"24/09/2016",2016,16
1215000,8.7,"h",142,3,4,4,613,1950,4918,"24/09/2016",2016,66
1180000,8.7,"h",166,3,4,2,688,1960,4918,"25/02/2017",2017,57
1117000,8.7,"h",207,3,4,2,325,2005,4918,"25/02/2017",2017,12
420000,8.7,"u",68,1,2,1,0,1970,4918,"25/02/2017",2017,47
770000,8.7,"h",231,2,4,2,215,2000,4918,"26/07/2016",2016,16
1151000,8.7,"h",232,2,5,5,694,1950,4918,"27/06/2016",2016,66
907000,8.7,"h",124,1,3,2,678,1950,4918,"27/11/2016",2016,66
570000,8.7,"u",204,2,2,1,3014,2012,4918,"27/11/2016",2016,4
820000,8.7,"h",160,2,3,2,203,2006,4918,"28/05/2016",2016,10
940000,8.7,"h",141,1,3,1,695,1940,4918,"28/05/2016",2016,76
1030000,8.7,"h",196,2,4,1,573,1925,4918,"28/05/2016",2016,91
1230000,8.7,"h",215,3,4,2,270,2009,4918,"28/08/2016",2016,7
884500,8.7,"h",234,2,3,2,211,2005,4918,"30/07/2016",2016,11
820000,8.7,"h",176,1,3,4,578,2006,4918,"30/07/2016",2016,10
780000,2.8,"u",85,2,2,1,0,1997,17496,"4/06/2016",2016,19
535000,2.8,"u",84,1,2,1,0,2001,17496,"7/05/2016",2016,15
450000,2.8,"u",55,1,2,1,0,2014,17496,"7/11/2016",2016,2
360000,2.8,"u",66,1,2,0,0,1974,17496,"7/11/2016",2016,42
665000,2.8,"u",80,1,2,1,0,2004,17496,"7/11/2016",2016,12
386000,2.8,"u",64,1,1,0,0,1976,17496,"10/09/2016",2016,40
659000,2.8,"u",59,1,1,1,0,2006,17496,"10/09/2016",2016,10
545000,2.8,"u",67,1,2,1,0,2002,17496,"12/11/2016",2016,14
450000,2.8,"u",57,1,1,0,0,1960,17496,"12/11/2016",2016,56
432000,2.8,"u",51,1,1,1,0,2005,17496,"13/08/2016",2016,11
750000,2.8,"u",122,2,3,1,0,1998,17496,"15/10/2016",2016,18
375000,2.8,"u",47,1,1,0,1414,2014,17496,"15/10/2016",2016,2
680000,2.8,"u",102,1,1,2,0,1965,17496,"17/09/2016",2016,51
470000,2.8,"u",55,1,2,2,0,1917,17496,"18/03/2017",2017,100
483000,2.8,"u",68,1,2,1,0,2004,17496,"18/03/2017",2017,13
7e+05,2.8,"u",64,1,1,1,0,1920,17496,"19/11/2016",2016,96
520000,2.8,"u",68,1,2,1,4051,2005,17496,"19/11/2016",2016,11
440000,2.8,"u",65,1,1,1,0,1920,17496,"22/08/2016",2016,96
733000,2.8,"u",94,2,2,1,0,1965,17496,"24/09/2016",2016,51
760000,2.8,"u",89,2,3,1,0,1997,17496,"28/05/2016",2016,19
360000,2.8,"u",69,1,2,1,1136,2009,17496,"28/08/2016",2016,7
2600000,4.1,"h",133,1,3,1,279,1900,2019,"3/09/2016",2016,116
2350000,4.1,"h",132,1,3,2,277,1900,2019,"3/12/2016",2016,116
535000,4.1,"u",58,1,2,1,760,1930,2019,"4/06/2016",2016,86
7e+05,4.1,"u",67,1,2,1,0,1970,2019,"16/04/2016",2016,46
3120000,4.1,"h",100,2,4,1,182,1900,2019,"19/11/2016",2016,116
1025000,4.1,"h",73,1,2,0,123,1910,2019,"23/04/2016",2016,106
1920000,4.1,"h",82,1,2,0,152,1910,2019,"25/02/2017",2017,107
2623000,4.1,"h",212,2,3,2,181,2010,2019,"26/07/2016",2016,6
1500000,4.1,"h",165,2,3,1,151,1880,2019,"27/06/2016",2016,136
1630000,4.1,"h",113,1,2,0,152,1915,2019,"27/11/2016",2016,101
1910000,4.1,"h",125,1,3,3,217,1900,2019,"28/08/2016",2016,116
1320000,11.8,"h",115,1,2,1,613,1950,2079,"3/09/2016",2016,66
750000,11.8,"u",80,2,2,2,0,2003,2079,"4/02/2016",2016,13
2588000,11.8,"h",225,3,3,2,1149,1920,2079,"7/11/2016",2016,96
1400000,11.8,"h",25,4,5,2,355,1979,2079,"10/12/2016",2016,37
2200000,11.8,"h",199,2,4,2,931,1930,2079,"13/08/2016",2016,86
1310000,11.8,"t",148,2,3,2,330,2001,2079,"15/10/2016",2016,15
2335000,11.8,"h",170,2,4,2,813,1938,2079,"18/03/2017",2017,79
1815000,11.8,"h",207,1,5,0,711,1950,2079,"19/11/2016",2016,66
725000,11.8,"u",116,2,2,2,0,2005,2079,"19/11/2016",2016,11
3900000,11.8,"h",327,2,4,6,2187,1903,2079,"25/02/2017",2017,114
1200000,11.8,"t",152,2,3,2,255,2000,2079,"27/06/2016",2016,16
1564000,11.8,"h",117,2,3,2,640,1950,2079,"27/11/2016",2016,66
520000,11.8,"u",92,1,2,1,0,2005,2079,"28/05/2016",2016,11
670000,6.9,"u",120,2,3,2,0,2000,6232,"3/09/2016",2016,16
1055000,6.9,"h",189,2,3,2,0,2009,6232,"3/12/2016",2016,7
348000,6.9,"u",63,1,2,1,0,2007,6232,"3/12/2016",2016,9
1780000,6.9,"h",201,3,4,2,615,1920,6232,"4/03/2017",2017,97
1440000,6.9,"h",196,2,3,1,287,1880,6232,"4/03/2017",2017,137
1225000,6.9,"h",120,1,4,1,388,1920,6232,"4/03/2017",2017,97
1445000,6.9,"h",178,3,4,2,384,1920,6232,"7/05/2016",2016,96
990000,6.9,"h",107,1,3,2,328,1900,6232,"7/11/2016",2016,116
1550000,6.9,"h",258,2,3,3,477,2014,6232,"8/10/2016",2016,2
1170000,6.9,"h",102,1,3,1,443,1930,6232,"8/10/2016",2016,86
1120000,6.9,"h",138,1,4,1,571,1915,6232,"8/10/2016",2016,101
1530000,6.9,"h",152,2,4,1,431,1906,6232,"10/09/2016",2016,110
832000,6.9,"h",111,2,3,2,214,1997,6232,"10/09/2016",2016,19
420000,6.9,"u",82,1,2,1,0,1950,6232,"10/09/2016",2016,66
2400000,6.9,"h",308,4,4,2,636,1900,6232,"10/09/2016",2016,116
565000,6.9,"u",115,2,3,1,0,2001,6232,"10/09/2016",2016,15
550000,6.9,"u",85,1,2,1,0,1990,6232,"10/09/2016",2016,26
1211000,6.9,"h",146,1,4,3,477,1910,6232,"10/09/2016",2016,106
1630000,6.9,"h",199,2,3,0,408,1900,6232,"10/12/2016",2016,116
1160000,6.9,"h",133,1,3,1,449,1910,6232,"10/12/2016",2016,106
1361500,6.9,"h",145,1,4,2,453,1920,6232,"10/12/2016",2016,96
945000,6.9,"h",97,1,2,0,225,1890,6232,"10/12/2016",2016,126
360000,6.9,"u",54,1,1,1,0,1965,6232,"10/12/2016",2016,51
860000,6.9,"h",80,1,2,1,301,1920,6232,"11/02/2017",2017,97
1637000,6.9,"h",190,1,4,3,539,1900,6232,"12/11/2016",2016,116
1505000,6.9,"h",168,2,3,2,249,2007,6232,"12/11/2016",2016,9
515000,6.9,"t",111,1,2,1,1981,2006,6232,"12/11/2016",2016,10
330000,6.9,"u",39,1,2,1,0,2014,6232,"14/05/2016",2016,2
1322000,6.9,"h",192,1,4,1,549,1930,6232,"14/05/2016",2016,86
1015000,6.9,"h",125,1,2,1,228,1910,6232,"14/05/2016",2016,106
840000,6.9,"h",136,1,3,0,307,1910,6232,"15/10/2016",2016,106
1900000,6.9,"h",261,3,5,2,646,1925,6232,"15/10/2016",2016,91
2340000,6.9,"h",372,3,5,3,619,2009,6232,"15/10/2016",2016,7
1400000,6.9,"h",160,2,3,2,394,1890,6232,"16/04/2016",2016,126
1640000,6.9,"h",329,2,4,1,435,1920,6232,"16/07/2016",2016,96
1480000,6.9,"h",142,1,3,2,436,1910,6232,"17/09/2016",2016,106
410000,6.9,"u",59,1,2,1,0,1970,6232,"17/09/2016",2016,46
980000,6.9,"t",168,2,5,2,207,2004,6232,"18/03/2017",2017,13
842500,6.9,"t",156,2,3,1,216,1995,6232,"18/06/2016",2016,21
1345000,6.9,"h",193,2,4,2,313,1910,6232,"18/06/2016",2016,106
265000,6.9,"u",41,1,1,1,0,1970,6232,"19/11/2016",2016,46
849000,6.9,"h",95,1,2,1,345,1930,6232,"19/11/2016",2016,86
1425000,6.9,"h",159,1,3,1,526,1900,6232,"22/05/2016",2016,116
1345000,6.9,"t",287,2,3,1,310,1930,6232,"22/05/2016",2016,86
330000,6.9,"u",54,1,2,1,0,1970,6232,"22/05/2016",2016,46
726000,6.9,"t",145,2,4,1,67,2000,6232,"22/05/2016",2016,16
1250000,6.9,"h",222,2,3,1,283,2002,6232,"23/04/2016",2016,14
870000,6.9,"t",152,2,3,2,156,2000,6232,"23/04/2016",2016,16
1725000,6.9,"h",203,2,3,3,596,1950,6232,"24/09/2016",2016,66
6e+05,6.9,"u",81,1,2,1,166,1965,6232,"24/09/2016",2016,51
1505000,6.9,"h",164,2,4,2,441,1910,6232,"25/02/2017",2017,107
850000,6.9,"h",143,2,3,1,271,1915,6232,"26/07/2016",2016,101
292000,6.9,"u",45,1,1,1,0,1970,6232,"27/06/2016",2016,46
1740000,6.9,"h",155,1,5,2,739,1930,6232,"27/06/2016",2016,86
470000,6.9,"u",65,1,2,1,0,2014,6232,"27/11/2016",2016,2
1130000,6.9,"t",145,2,3,2,217,2013,6232,"27/11/2016",2016,3
930000,6.9,"h",132,3,3,1,325,1910,6232,"28/08/2016",2016,106
336000,6.9,"u",50,1,1,1,0,1980,6232,"28/08/2016",2016,36
8e+05,6.9,"t",120,2,2,2,239,1970,6232,"30/07/2016",2016,46
1224000,14.6,"h",143,1,3,3,834,1960,2555,"3/09/2016",2016,56
1e+06,14.6,"h",150,2,3,2,573,1970,2555,"3/09/2016",2016,46
380500,14.6,"u",51,1,1,1,106,1990,2555,"3/09/2016",2016,26
1090000,14.6,"h",160,2,3,2,784,1960,2555,"3/12/2016",2016,56
836000,14.6,"h",165,1,3,4,695,1970,2555,"3/12/2016",2016,46
1417250,14.6,"h",180,2,3,2,653,1950,2555,"4/02/2016",2016,66
950000,14.6,"h",75,1,2,3,649,1950,2555,"4/06/2016",2016,66
1140000,14.6,"h",242,2,4,1,318,2015,2555,"4/06/2016",2016,1
750000,14.6,"t",123,2,3,1,164,2010,2555,"7/05/2016",2016,6
1e+06,14.6,"h",159,3,4,4,581,1960,2555,"7/11/2016",2016,56
1200000,14.6,"h",214,2,4,1,696,1955,2555,"8/10/2016",2016,61
987000,14.6,"h",112,1,3,1,603,1960,2555,"10/09/2016",2016,56
937000,14.6,"h",104,2,3,1,534,1960,2555,"10/09/2016",2016,56
1426000,14.6,"h",218,2,4,1,720,1950,2555,"10/09/2016",2016,66
1016000,14.6,"h",188,3,4,2,272,2000,2555,"11/02/2017",2017,17
901000,14.6,"h",133,2,3,3,558,1955,2555,"16/07/2016",2016,61
1300000,14.6,"h",171,3,4,2,743,1973,2555,"17/09/2016",2016,43
975000,14.6,"h",121,1,3,2,576,1940,2555,"17/09/2016",2016,76
1070000,14.6,"h",140,2,4,1,603,1955,2555,"18/03/2017",2017,62
639000,14.6,"u",79,1,2,1,83,1960,2555,"19/11/2016",2016,56
605000,14.6,"u",68,1,2,2,180,1980,2555,"19/11/2016",2016,36
960000,14.6,"h",115,1,3,1,593,1960,2555,"19/11/2016",2016,56
725000,14.6,"h",137,2,3,1,374,1950,2555,"22/05/2016",2016,66
8e+05,14.6,"h",107,2,3,2,261,1990,2555,"26/07/2016",2016,26
917000,14.6,"t",152,2,3,2,472,2001,2555,"26/07/2016",2016,15
890000,14.6,"h",114,1,3,1,698,1960,2555,"26/07/2016",2016,56
1008000,14.6,"h",160,2,3,1,1660,1960,2555,"27/06/2016",2016,56
1191000,14.6,"h",97,1,2,2,756,1950,2555,"27/11/2016",2016,66
776000,14.6,"h",101,1,2,1,209,2002,2555,"27/11/2016",2016,14
1035000,14.6,"h",161,1,4,2,688,1950,2555,"28/05/2016",2016,66
1160000,14.6,"h",199,2,4,2,588,2011,2555,"28/05/2016",2016,5
240000,14.6,"u",43,1,1,1,0,1970,2555,"30/07/2016",2016,46
1105000,14.6,"t",187,2,4,2,220,2015,2555,"30/07/2016",2016,1
826000,8.4,"h",100,1,3,2,281,1957,5498,"3/09/2016",2016,59
9e+05,8.4,"h",176,2,3,2,194,2010,5498,"3/12/2016",2016,6
962000,8.4,"t",179,2,3,2,283,2011,5498,"3/12/2016",2016,5
8e+05,8.4,"h",73,1,2,1,244,1940,5498,"4/03/2017",2017,77
710000,8.4,"h",108,1,4,2,329,1955,5498,"4/06/2016",2016,61
940000,8.4,"h",172,2,4,1,379,1930,5498,"4/06/2016",2016,86
655800,8.4,"h",102,2,3,1,178,2009,5498,"6/08/2016",2016,7
1082000,8.4,"h",165,3,4,2,233,2011,5498,"6/08/2016",2016,5
1210000,8.4,"h",144,1,3,1,546,1920,5498,"6/08/2016",2016,96
880000,8.4,"h",111,1,3,1,557,1950,5498,"7/05/2016",2016,66
335000,8.4,"u",50,1,1,1,0,2005,5498,"7/05/2016",2016,11
1260000,8.4,"h",159,1,4,3,757,1960,5498,"7/05/2016",2016,56
1400000,8.4,"h",195,2,3,3,2522,2006,5498,"7/05/2016",2016,10
995000,8.4,"h",118,1,3,2,316,1960,5498,"7/11/2016",2016,56
962000,8.4,"h",94,1,2,1,402,1920,5498,"8/10/2016",2016,96
8e+05,8.4,"h",138,2,3,1,0,1970,5498,"10/12/2016",2016,46
1305000,8.4,"h",112,1,3,0,357,1900,5498,"10/12/2016",2016,116
485000,8.4,"u",65,1,2,1,0,2011,5498,"10/12/2016",2016,5
810000,8.4,"h",84,1,3,1,390,1970,5498,"12/11/2016",2016,46
